Date,Spieler,Position,Pkt.,Marktwert,Reason,Explanation,Missing since
2020-12-21,"

Rode

",Mittelfeld,37,3520000,,,
2020-12-21,"

Chandler

",Mittelfeld,-1,400000,,,
2020-12-21,"

da Costa

",Mittelfeld,0,740000,,,
2020-12-21,"

Kohr

",Mittelfeld,8,740000,,,
2020-12-21,"

Durm

",Mittelfeld,14,2270000,,,
2020-12-21,"

Kostić

",Mittelfeld,12,7410000,,,
2020-12-21,"

Zuber

",Mittelfeld,23,1500000,,,
2020-12-21,"

Hrustic

",Mittelfeld,1,540000,,,
2020-12-21,"

Dost

",Sturm,53,6540000,,,
2020-12-21,"

Younes

",Sturm,13,2820000,,,
2020-12-21,"

André Silva

",Sturm,80,11090000,,,
2020-12-21,"

Ache

",Sturm,2,330000,,,
2020-12-21,"

Makanda

",Sturm,0,200000,,,
2020-12-21,"

Palmowski

",Torwart,0,160000,,,
2020-12-21,"

Schwolow

",Torwart,24,1560000,,,
2020-12-21,"

Körber

",Torwart,0,160000,,,
2020-12-21,"

Jarstein

",Torwart,0,190000,,,
2020-12-21,"

Torunarigha

",Abwehr,13,3420000,,,
2020-12-21,"

Pekarik

",Abwehr,36,2370000,,,
2020-12-21,"

Netz

",Abwehr,0,200000,,,
2020-12-21,"

Zeefuik

",Abwehr,-10,980000,,,
2020-12-21,"

Albrecht

",Abwehr,0,220000,,,
2020-12-21,"

Klünter

",Abwehr,0,240000,,,
2020-12-21,"

O. Rekik

",Abwehr,0,220000,,,
2020-12-21,"

Mittelstädt

",Abwehr,30,2180000,,,
2020-12-21,"

M. Dárdai

",Abwehr,0,280000,,,
2020-12-21,"

N. Stark

",Abwehr,28,2930000,,,
2020-12-21,"

Alderete

",Abwehr,11,1480000,,,
2020-12-21,"

Plattenhardt

",Abwehr,9,1700000,,,
2020-12-21,"

Boyata

",Abwehr,42,4440000,,,
2020-12-21,"

Tousart

",Mittelfeld,20,2690000,,,
2020-12-21,"

Löwen

",Mittelfeld,4,340000,,,
2020-12-21,"

M. Čović 

",Mittelfeld,0,200000,,,
2020-12-21,"

Guendouzi

",Mittelfeld,26,5580000,,,
2020-12-21,"

Darida

",Mittelfeld,28,2720000,,,
